Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester,Dropout,is_female,has_internet_access,has_part_time_job,has_scholarship,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD,Parental_Education_Unknown
20.4,32648.0,3.03,75.5,2,21.3,6.3,1.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20.4,27734.0,5.18,97.5,2,34.8,6.8,3.05,1,0,0,1,0,1,1,0,0,0,0,0,0,1
22.7,29740.5,4.0,77.2,2,35.3,5.5,3.05,3,0,0,1,1,0,1,0,0,0,1,0,0,0
21.7,25000.0,2.72,83.7,0,26.6,6.5,0.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
22.3,25000.0,3.0,80.5,4,46.5,9.2,2.81,3,0,1,1,0,0,0,1,0,0,0,0,0,0
23.1,60907.0,3.56,89.5,3,26.4,8.6,2.56,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20.3,25000.0,3.62,79.3,1,47.9,8.3,2.56,3,0,0,1,1,1,0,0,0,1,0,0,0,0
19.7,72124.0,3.3,71.9,2,22.1,8.9,0.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
18.6,25000.0,4.41,85.3,1,40.2,3.2,3.33,2,0,1,1,0,0,0,0,0,0,0,0,0,0
19.2,49495.0,3.89,70.0,1,27.4,4.6,1.76,2,1,0,1,0,0,0,0,0,1,0,1,0,0
27.5,25000.0,5.15,75.2,1,33.2,3.9,1.48,3,1,1,1,1,0,0,0,0,1,1,0,0,0
23.7,25000.0,4.1,77.9,0,5.7,10.0,0.54,0,1,1,0,0,1,0,0,0,1,0,0,0,0
18.0,25000.0,3.54,78.2,1,56.0,5.9,0.53,2,1,0,1,0,1,1,0,0,0,0,1,0,0
18.1,41231.0,3.34,79.2,3,33.8,3.0,1.08,2,0,0,1,1,1,1,0,0,0,0,0,0,0
22.1,29611.0,3.48,78.6,5,42.2,3.5,2.36,2,0,1,1,0,1,0,0,0,0,0,1,0,0
22.2,58167.0,2.6,83.0,0,13.5,5.7,1.6,2,1,0,0,0,0,0,0,0,0,1,0,0,0
22.2,70364.0,3.69,76.6,1,32.1,3.0,3.03,3,0,0,1,0,0,0,1,0,0,0,0,0,0
20.4,25000.0,4.62,85.5,3,27.8,8.9,1.37,3,1,0,0,1,0,0,0,0,0,0,1,0,0
20.7,25000.0,5.01,75.3,0,17.3,6.9,2.04,1,0,1,1,0,0,0,0,1,0,1,0,0,0
21.7,25000.0,4.23,71.8,2,45.4,6.1,1.76,0,0,1,1,0,1,0,0,1,0,0,0,0,0
21.2,25000.0,8.4,72.9,1,31.8,3.6,3.58,1,0,0,1,0,0,0,0,0,0,0,1,0,0
17.0,57672.0,4.42,78.7,3,29.4,3.1,3.66,1,0,1,1,1,1,0,0,1,0,0,1,0,0
20.5,41615.0,1.75,89.8,4,37.5,6.1,1.68,2,0,0,1,0,0,0,0,0,1,1,0,0,0
19.1,25000.0,4.54,81.8,0,19.7,5.7,2.37,3,0,1,1,0,0,0,0,1,0,0,1,0,0
21.4,29535.0,5.47,78.3,1,31.9,3.2,2.91,0,0,0,1,0,1,0,0,1,0,0,1,0,0
27.6,69050.0,3.65,81.7,3,31.1,5.4,2.82,2,0,1,1,1,0,0,0,1,0,0,0,1,0
21.8,29740.5,4.0,72.3,1,31.6,5.5,1.34,1,0,1,1,0,0,0,0,0,0,1,0,0,0
20.3,34739.0,1.65,68.3,3,42.3,6.8,2.6,3,1,0,1,0,0,1,0,0,0,0,0,0,0
23.0,25000.0,3.87,74.1,0,24.9,9.3,1.1,2,1,0,1,0,0,0,1,0,0,1,0,0,0
22.1,35539.0,2.68,73.6,4,23.6,1.8,2.58,1,0,0,1,1,1,0,0,0,1,1,0,0,0
21.9,52096.0,3.73,100.0,1,22.6,6.9,3.3,0,0,0,1,0,0,0,0,1,0,0,1,0,0
22.3,34023.0,3.51,97.4,1,22.1,4.2,3.41,0,0,0,1,1,0,0,0,0,1,1,0,0,0
25.5,45978.0,5.91,97.3,2,43.2,6.3,1.99,1,0,1,1,1,0,0,0,1,0,0,0,0,0
18.5,36836.0,5.09,72.3,0,29.2,5.7,1.3,1,0,1,1,1,1,0,0,0,1,1,0,0,0
22.0,25000.0,3.27,96.0,2,42.3,6.4,4.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.0,25000.0,3.46,76.3,3,33.3,3.3,4.0,2,0,1,1,0,1,1,0,0,0,0,0,0,0
22.2,25000.0,5.21,95.2,2,19.5,7.2,2.93,2,0,1,1,1,0,1,0,0,0,0,0,0,0
19.0,56345.0,4.15,85.5,1,11.9,5.6,1.69,2,0,1,1,0,0,0,0,0,1,0,0,0,0
20.1,25000.0,4.41,74.1,1,12.6,8.0,2.51,0,0,0,1,0,0,0,0,0,1,1,0,0,0
20.4,39087.0,5.54,95.2,2,19.3,8.4,3.38,3,0,0,1,0,0,1,0,0,0,0,1,0,0
23.1,35675.0,3.0,94.9,2,42.2,5.9,3.41,0,0,0,1,0,1,1,0,0,0,0,0,0,0
23.0,77012.0,5.24,73.5,0,45.6,7.3,3.37,3,0,0,0,0,1,0,0,0,0,0,0,0,0
18.3,28998.0,3.49,84.6,4,31.1,7.1,3.28,2,0,1,1,1,1,0,1,0,0,0,0,0,0
21.1,25000.0,1.08,66.5,0,41.1,7.9,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
19.4,43832.0,2.48,78.8,1,23.3,7.8,2.31,3,0,0,1,1,0,0,0,0,0,0,1,0,0
18.2,107241.0,2.79,78.9,4,22.5,3.4,2.47,0,0,0,1,0,1,1,0,0,0,1,0,0,0
20.5,45589.0,5.74,78.7,3,39.2,6.0,1.28,2,0,1,1,0,1,0,0,1,0,1,0,0,0
20.3,25000.0,3.84,94.9,1,32.0,3.0,3.65,3,0,1,0,1,0,0,1,0,0,0,1,0,0
26.3,25000.0,3.6,71.3,2,38.8,4.6,2.78,2,0,1,1,0,1,0,0,1,0,0,0,0,0
22.0,29740.5,4.0,65.2,3,30.6,5.5,3.78,0,0,0,1,1,1,1,0,0,0,1,0,0,0
18.0,98912.0,2.99,88.0,1,25.5,6.6,3.07,3,0,1,1,1,1,0,0,1,0,0,1,0,0
19.8,25000.0,3.49,71.5,2,27.4,5.1,1.52,2,1,1,1,1,1,1,0,0,0,0,0,0,1
23.2,25000.0,4.04,74.9,2,33.7,5.2,2.32,1,0,1,1,0,1,0,1,0,0,0,0,0,0
25.6,27036.0,3.93,90.9,3,32.9,7.3,2.09,3,0,0,0,1,0,0,0,1,0,0,0,0,0
17.5,25000.0,4.44,92.8,3,18.8,7.1,3.44,1,0,0,1,0,0,1,0,0,0,1,0,0,0
17.0,76160.0,4.71,78.5,0,28.5,6.0,1.19,1,1,0,1,0,0,0,0,1,0,1,0,0,0
25.1,25000.0,2.92,88.9,1,11.8,6.8,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
21.9,60378.0,1.57,94.5,3,25.8,6.7,0.89,3,1,1,0,0,0,0,1,0,0,0,1,0,0
19.1,31992.0,4.52,78.7,2,19.0,9.0,0.0,2,1,1,1,0,1,0,0,0,0,0,0,1,0
22.2,61342.0,1.59,88.3,1,5.0,5.1,2.41,2,0,1,1,1,1,1,0,0,0,0,0,0,1
17.0,76847.0,4.42,78.6,5,56.5,4.1,2.72,0,0,0,1,1,1,0,0,0,0,1,0,0,0
21.0,31285.0,4.95,71.2,2,20.7,5.9,1.37,0,0,0,1,0,0,0,0,0,1,1,0,0,0
21.7,25000.0,5.46,82.0,1,18.7,3.8,2.7,2,0,0,1,0,1,0,1,0,0,0,0,0,0
23.0,30937.0,3.83,80.0,1,49.5,4.8,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18.8,28089.0,6.61,74.6,1,15.9,6.3,0.39,0,0,1,1,0,0,0,1,0,0,0,0,0,0
21.2,25000.0,2.19,79.3,0,12.6,4.6,1.34,1,1,1,1,0,0,0,0,1,0,0,0,0,0
19.0,75470.0,5.89,80.2,3,27.5,5.1,1.14,2,0,0,1,0,0,1,0,0,0,1,0,0,0
21.6,34457.0,3.0,84.2,0,24.1,5.0,3.67,2,0,1,1,0,0,1,0,0,0,1,0,0,0
19.0,25000.0,4.05,90.3,2,22.3,4.7,3.03,1,0,1,1,0,0,1,0,0,0,0,1,0,0
20.1,25000.0,4.2,90.3,1,19.0,3.5,2.73,2,0,0,1,0,1,0,0,0,0,1,0,0,0
18.8,25000.0,5.75,81.3,6,27.7,7.3,3.28,0,1,0,1,0,0,0,1,0,0,1,0,0,0
22.4,47207.0,2.57,77.6,2,49.6,8.0,2.92,1,1,0,1,0,1,0,0,0,0,1,0,0,0
22.9,25000.0,6.78,92.7,0,10.7,7.2,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
20.5,25000.0,1.21,81.2,3,40.1,7.2,0.7,1,1,1,1,1,0,0,1,0,0,0,0,0,0
21.1,39851.0,3.9,77.2,2,48.4,4.8,2.39,2,0,0,1,0,1,0,0,1,0,0,0,0,0
17.8,25000.0,4.75,83.4,0,22.5,5.8,3.32,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20.3,41271.0,5.34,67.4,1,34.5,4.1,3.92,2,0,1,1,1,0,0,1,0,0,0,0,0,0
20.9,31482.0,2.14,78.2,0,28.5,5.3,2.06,1,1,1,1,1,0,0,0,1,0,1,0,0,0
26.8,28269.0,1.44,77.7,2,9.4,5.4,0.45,1,0,0,1,0,1,1,0,0,0,0,0,0,0
18.6,25000.0,5.7,75.7,1,44.6,3.0,2.7,3,0,1,1,0,0,0,1,0,0,1,0,0,0
24.2,25000.0,4.32,85.0,1,30.4,5.7,3.75,2,0,0,1,1,1,1,0,0,0,1,0,0,0
23.2,42682.0,1.52,90.6,1,23.7,4.5,1.78,1,1,0,1,0,1,0,1,0,0,1,0,0,0
21.6,25000.0,3.34,95.5,1,11.7,6.0,2.09,3,0,1,1,0,0,1,0,0,0,0,0,0,0
24.9,61281.0,3.04,78.0,2,36.3,5.1,2.33,0,1,0,1,0,1,0,0,0,0,0,0,0,1
21.8,121521.0,5.47,79.7,2,31.8,6.1,2.48,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21.9,44083.0,3.53,76.6,1,37.3,6.8,2.99,3,1,0,1,1,1,0,0,0,1,0,0,0,0
20.9,72817.0,3.76,86.3,2,36.7,3.2,1.17,0,0,0,1,0,0,0,1,0,0,1,0,0,0
23.7,45818.0,3.67,67.1,2,20.2,4.9,2.9,1,0,1,1,0,0,0,0,0,0,0,0,0,1
23.4,25000.0,6.17,78.9,2,5.0,4.3,0.63,2,0,0,1,0,0,0,0,1,0,0,0,1,0
19.6,33526.0,5.18,84.3,1,28.7,7.6,0.0,2,1,1,1,1,0,1,0,0,0,1,0,0,0
18.1,99508.0,4.9,77.0,1,27.9,8.6,0.58,1,0,1,1,1,1,0,0,0,0,1,0,0,0
20.6,25000.0,4.26,78.6,0,32.0,5.6,1.7,2,1,1,1,0,1,1,0,0,0,0,0,0,0
19.2,25000.0,4.25,89.9,0,48.2,6.2,3.7,3,0,1,1,0,0,0,0,0,0,0,0,0,0
20.9,25000.0,2.82,81.5,1,29.4,2.8,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23.7,26095.0,5.13,91.6,4,38.3,6.0,1.41,2,1,1,1,0,0,1,0,0,0,0,0,0,0
20.0,25000.0,3.51,95.1,3,34.5,5.0,2.71,3,0,1,1,0,0,0,1,0,0,0,1,0,0
20.9,29740.5,4.0,71.2,3,13.4,5.5,0.98,3,0,1,1,0,0,0,0,0,0,0,0,0,0
21.1,33854.0,3.81,79.7,4,14.5,5.1,1.29,0,1,1,1,0,0,0,0,0,1,0,1,0,0
22.9,53265.0,4.02,94.7,1,43.8,4.0,4.0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
17.0,25000.0,5.75,61.8,3,19.4,3.1,2.33,3,0,0,1,0,1,0,0,0,1,0,0,0,0
19.7,25000.0,5.11,69.6,3,34.4,5.8,2.5,2,0,1,1,0,0,1,0,0,0,0,0,0,0
21.5,25000.0,2.72,88.2,2,17.7,4.5,3.67,2,0,0,1,0,0,0,0,1,0,0,0,0,0
23.6,25000.0,5.35,100.0,0,39.0,7.7,3.44,2,0,0,1,1,1,0,0,1,0,1,0,0,0
19.9,36626.0,0.62,87.5,2,33.0,6.6,0.83,0,0,1,1,0,0,0,1,0,0,0,1,0,0
17.0,40617.0,4.54,83.5,0,26.4,5.3,1.54,2,0,0,1,0,1,1,0,0,0,0,0,0,0
22.4,42698.0,3.11,78.3,0,38.0,6.6,3.01,0,0,0,1,0,0,1,0,0,0,0,0,0,1
19.6,25000.0,2.17,86.4,3,33.1,8.6,1.4,2,0,0,1,1,1,0,0,0,1,0,1,0,0
18.4,29725.0,2.47,91.3,1,21.3,3.4,3.29,2,0,1,1,1,0,0,0,1,0,0,0,0,0
19.6,25000.0,5.9,88.0,3,30.1,4.4,2.67,1,0,0,1,0,0,1,0,0,0,0,1,0,0
20.6,37831.0,4.59,82.5,0,38.0,9.0,1.63,3,0,1,1,0,0,0,0,1,0,0,0,0,0
19.7,39634.0,4.49,90.3,1,43.3,4.1,4.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
17.0,25000.0,5.26,84.4,3,28.5,6.7,1.74,3,0,0,1,0,0,0,0,0,1,0,0,0,0
23.0,53147.0,3.7,86.1,3,51.4,7.6,1.82,0,1,0,1,1,0,0,0,1,0,0,0,0,0
23.8,29740.5,4.0,89.8,1,21.1,5.5,0.8,0,1,1,1,0,1,0,0,1,0,0,1,0,0
22.4,49065.0,3.71,74.5,1,11.3,6.7,1.35,2,0,0,1,1,0,1,0,0,0,0,1,0,0
18.5,26965.0,0.5,81.8,2,13.1,5.0,2.73,2,0,1,1,0,0,0,0,1,0,1,0,0,0
20.6,25000.0,6.09,82.9,1,29.9,8.8,2.48,3,0,1,1,0,0,1,0,0,0,0,0,0,0
21.0,26227.0,0.5,72.4,4,30.1,4.7,0.0,2,1,1,1,1,0,1,0,0,0,0,1,0,0
22.3,25000.0,3.65,73.3,3,31.5,3.8,1.16,0,1,1,1,0,1,0,0,0,1,0,0,0,0
22.5,29740.5,4.0,77.0,2,22.0,5.5,2.66,3,0,0,1,1,1,0,0,0,0,0,0,0,0
19.4,25000.0,0.94,90.3,0,56.7,6.8,1.17,3,1,1,0,0,0,0,1,0,0,0,0,0,0
21.2,25000.0,3.81,80.4,1,48.1,5.8,0.94,3,0,1,1,0,0,0,0,1,0,0,0,0,0
22.0,33920.0,3.79,83.0,3,16.3,5.6,3.21,0,0,1,1,0,1,1,0,0,0,0,0,1,0
24.2,30114.0,5.19,84.5,2,28.8,4.6,3.58,2,0,1,1,1,0,0,1,0,0,1,0,0,0
22.5,25000.0,4.63,87.0,2,30.6,4.2,2.06,3,0,1,1,1,0,0,1,0,0,0,0,0,0
22.7,25000.0,2.26,86.0,2,38.2,4.4,3.12,1,0,1,1,0,0,0,0,0,1,0,1,0,0
21.2,35378.0,3.16,82.5,1,11.7,6.1,0.0,2,1,0,1,1,0,0,0,1,0,0,0,0,0
24.1,25000.0,2.61,80.9,0,9.4,5.1,3.07,2,0,1,0,0,0,0,0,0,0,0,0,0,0
21.9,27354.0,1.59,90.8,5,15.4,2.8,3.18,2,0,1,1,0,0,1,0,0,0,1,0,0,0
19.1,85732.0,3.15,78.1,0,48.0,4.7,1.98,3,0,1,1,1,0,0,0,0,0,0,0,0,0
24.1,43946.0,5.93,92.9,2,22.1,5.1,2.52,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22.5,29740.5,4.0,77.4,2,39.7,5.5,2.38,3,0,1,1,0,0,0,0,0,1,0,0,0,0
20.0,25000.0,4.55,79.7,1,37.1,6.0,2.31,3,0,1,1,0,1,0,0,1,0,1,0,0,0
19.9,32568.0,2.43,87.7,1,27.8,8.7,2.58,0,0,0,1,1,0,0,1,0,0,1,0,0,0
21.7,25000.0,1.46,100.0,3,39.9,3.7,1.66,0,0,1,1,1,0,0,0,0,0,0,1,0,0
22.0,25000.0,4.74,66.5,0,15.3,6.5,1.92,0,0,0,1,1,0,0,0,0,0,1,0,0,0
21.4,40922.0,5.31,88.9,3,24.3,6.6,3.7,0,0,1,1,1,0,0,0,0,1,0,1,0,0
21.7,36046.0,4.21,85.8,2,5.0,6.0,2.23,3,0,0,1,0,0,1,0,0,0,0,0,0,0
24.7,38963.0,4.99,78.4,1,31.2,5.0,0.87,1,1,0,1,0,1,0,0,1,0,0,0,0,0
23.4,34816.0,3.57,84.9,0,20.5,4.3,2.88,1,0,0,1,0,1,0,0,1,0,0,0,0,0
21.4,28590.0,4.07,72.4,2,56.3,5.4,1.37,1,1,1,1,0,0,0,1,0,0,1,0,0,0
23.1,25000.0,3.06,75.7,1,30.7,2.3,3.34,3,0,0,1,0,1,0,1,0,0,1,0,0,0
18.7,40525.0,4.5,85.4,2,39.8,3.8,4.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
21.9,74454.0,3.76,73.9,1,37.8,3.7,2.9,0,0,1,1,0,0,0,1,0,0,0,0,0,1
25.0,25000.0,4.79,83.2,1,29.1,6.4,2.38,0,1,1,1,0,0,0,0,0,0,0,0,0,1
20.5,25000.0,5.02,76.7,2,41.9,6.6,2.09,0,0,0,1,1,1,0,0,1,0,0,0,0,0
19.1,25000.0,3.54,78.4,2,30.4,3.6,3.99,2,0,1,1,0,1,0,0,0,0,0,0,0,0
19.6,25000.0,4.67,90.6,1,35.7,3.1,2.95,2,0,1,1,0,0,0,0,0,1,0,0,1,0
18.6,33576.0,3.1,72.7,1,58.3,2.9,2.51,3,0,0,1,0,0,1,0,0,0,0,0,0,0
19.3,25000.0,6.33,81.7,0,32.3,7.3,0.72,0,1,0,1,0,0,1,0,0,0,0,1,0,0
20.2,38696.0,5.84,85.8,1,23.7,7.1,2.9,0,0,0,1,1,0,1,0,0,0,0,1,0,0
17.9,43754.0,4.38,84.1,4,21.5,6.7,2.57,0,0,1,1,1,0,1,0,0,0,0,1,0,0
21.0,25000.0,3.01,77.3,1,29.0,8.2,1.46,3,0,0,0,0,0,0,0,1,0,1,0,0,0
23.0,25000.0,4.32,84.9,3,31.4,8.7,1.28,3,0,0,1,0,1,0,1,0,0,0,1,0,0
19.0,31189.0,2.42,73.8,1,30.7,3.7,1.97,2,0,1,1,0,0,1,0,0,0,1,0,0,0
24.3,27280.0,4.53,78.1,2,11.0,4.8,2.14,3,1,1,0,1,1,0,0,1,0,0,0,0,0
22.1,40611.0,1.23,94.7,0,5.0,6.9,2.69,0,0,1,1,1,1,0,0,0,0,0,1,0,0
23.3,27318.0,2.6,87.1,2,18.4,1.0,3.23,0,0,1,1,0,0,1,0,0,0,0,0,0,0
19.6,63504.0,4.48,82.0,3,30.7,5.0,1.62,2,0,0,1,0,1,0,0,0,1,0,0,0,0
22.9,25000.0,5.81,85.6,3,30.8,7.2,1.25,2,1,1,0,0,0,0,0,0,0,1,0,0,0
18.6,25000.0,4.48,75.6,1,35.5,4.9,2.17,3,0,0,1,0,0,0,1,0,0,0,0,0,0
23.0,25000.0,3.58,84.3,2,34.4,6.8,4.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
21.4,46225.0,2.75,78.4,1,24.0,1.9,4.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
22.2,30266.0,3.33,77.4,1,17.8,6.0,1.34,3,0,0,1,1,0,0,0,0,1,1,0,0,0
18.4,43488.0,1.7,81.0,2,36.3,4.7,3.08,0,0,1,1,1,0,0,0,1,0,1,0,0,0
19.0,42954.0,3.48,77.2,1,32.7,5.1,2.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0
22.3,25000.0,6.86,83.1,1,16.9,3.8,3.6,3,0,0,1,1,0,0,0,0,0,0,0,0,0
18.9,25000.0,4.17,85.3,1,37.5,8.4,0.94,0,0,1,1,0,1,0,0,0,1,1,0,0,0
22.0,29740.5,4.0,79.8,3,41.5,5.5,3.26,0,0,1,1,0,1,0,1,0,0,1,0,0,0
18.0,25000.0,1.58,59.2,4,39.5,5.8,1.96,2,0,1,1,1,0,0,0,0,1,0,0,0,0
22.9,25000.0,5.83,75.1,1,41.6,9.2,2.18,0,0,1,1,1,0,0,1,0,0,1,0,0,0
18.3,54149.0,5.98,73.3,3,21.0,3.8,1.13,1,1,1,1,1,0,0,0,0,0,0,0,0,0
22.2,61028.0,4.28,85.0,1,40.2,5.8,2.54,2,1,0,1,0,0,0,0,0,0,0,0,0,0
22.4,25000.0,4.8,76.2,2,28.1,4.3,1.72,0,0,0,1,1,1,0,1,0,0,0,0,0,0
19.5,25571.0,3.13,78.0,1,54.5,4.2,0.31,2,1,0,1,0,0,0,1,0,0,0,0,1,0
22.3,25000.0,3.64,88.7,0,40.7,6.1,2.79,2,0,0,1,0,0,0,0,1,0,0,0,0,0
21.6,31367.0,7.5,75.8,1,35.2,5.0,2.93,1,0,1,0,1,0,0,0,0,1,0,0,0,0
19.8,29740.5,4.0,83.6,1,50.6,5.5,3.11,2,0,0,1,1,0,1,0,0,0,1,0,0,0
18.8,48237.0,6.38,77.1,0,23.9,8.7,1.51,1,1,0,1,1,1,0,1,0,0,0,0,0,0
17.0,48005.0,6.67,78.2,3,36.6,5.2,1.83,3,0,0,1,1,0,1,0,0,0,1,0,0,0
21.8,25000.0,4.58,72.7,1,56.8,2.7,3.65,2,0,1,1,0,1,0,0,0,1,0,0,0,0
17.6,27132.0,3.84,77.8,1,39.8,5.0,3.04,2,0,1,1,0,0,1,0,0,0,0,0,0,0
21.2,29740.5,4.0,71.1,2,31.8,5.5,2.99,1,0,0,1,1,0,0,0,0,1,0,0,0,0
20.4,25000.0,4.7,74.3,1,26.8,3.9,2.09,2,0,1,1,0,1,0,1,0,0,1,0,0,0
22.5,58897.0,4.02,76.3,2,18.4,8.4,1.75,3,1,0,1,0,0,1,0,0,0,0,1,0,0
20.3,25000.0,3.86,99.5,3,26.5,6.5,3.08,1,0,1,0,0,0,0,0,1,0,0,0,0,0
20.3,33023.0,3.38,84.1,3,20.2,3.4,2.35,1,1,0,1,0,1,1,0,0,0,1,0,0,0
22.6,25000.0,4.39,84.7,0,27.2,4.3,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.7,25000.0,4.61,77.0,0,28.7,4.6,2.02,0,0,1,1,1,0,0,0,1,0,0,1,0,0
21.7,45949.0,3.96,90.3,2,41.9,4.0,3.09,1,0,1,1,1,1,0,1,0,0,0,1,0,0
22.0,50468.0,5.53,91.6,0,25.1,3.4,2.07,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17.6,30208.0,3.98,77.2,2,22.8,4.5,1.33,2,1,1,1,1,1,0,0,1,0,0,1,0,0
22.7,29740.5,4.0,90.5,0,40.6,5.5,3.08,2,0,1,1,0,0,0,0,0,0,0,0,0,0
22.3,30524.0,2.54,92.7,4,38.4,7.8,0.85,2,0,1,1,0,0,0,0,0,0,1,0,0,0
18.8,63218.0,3.73,65.4,1,27.1,6.3,1.0,3,0,0,1,1,1,0,0,0,1,0,1,0,0
20.5,84603.0,3.92,88.9,2,37.2,6.4,0.95,2,1,0,1,0,0,0,0,0,1,0,1,0,0
20.9,25000.0,0.81,75.9,2,26.9,6.1,1.21,3,1,1,1,0,0,0,1,0,0,0,0,0,0
20.7,25000.0,4.67,92.6,1,27.4,4.1,4.0,2,0,0,1,0,1,1,0,0,0,1,0,0,0
21.7,49228.0,5.19,75.6,1,48.6,7.6,3.26,0,0,0,1,1,1,0,0,0,0,1,0,0,0
24.1,25196.0,6.86,86.9,4,28.3,4.7,3.23,0,0,0,1,1,0,1,0,0,0,0,0,0,0
23.4,52356.0,2.79,67.9,3,25.1,4.9,0.74,2,1,1,1,0,1,0,0,0,0,1,0,0,0
18.1,35194.0,3.86,90.9,0,30.2,6.2,2.09,0,0,0,1,0,1,0,0,1,0,0,0,0,0
22.4,25000.0,4.59,82.6,1,6.4,10.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
23.9,30790.0,3.93,92.3,1,28.0,4.5,2.04,1,1,0,1,0,0,1,0,0,0,0,1,0,0
21.9,65186.0,3.03,76.3,1,33.1,2.6,1.8,1,0,0,1,1,0,0,0,1,0,0,1,0,0
23.4,27187.0,2.09,83.7,0,53.8,6.0,1.89,1,0,0,1,0,0,0,0,0,1,0,1,0,0
25.4,25000.0,4.09,94.2,3,31.1,6.7,2.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23.3,25000.0,5.6,81.8,2,35.3,4.7,3.69,1,0,1,1,0,1,0,0,0,1,0,0,0,0
21.5,25000.0,4.01,85.4,0,34.2,4.4,4.0,3,0,1,1,1,1,0,0,1,0,0,0,0,0
23.3,25000.0,3.92,87.6,1,57.2,3.2,4.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
21.3,48630.0,4.5,69.6,0,42.0,6.1,3.24,0,1,0,0,0,0,1,0,0,0,1,0,0,0
21.1,25000.0,4.98,77.8,1,12.6,9.0,0.0,3,1,1,1,0,1,0,0,0,1,1,0,0,0
20.2,75527.0,4.43,91.1,2,44.7,8.6,2.95,3,0,1,1,1,0,0,0,0,0,0,0,1,0
24.4,25000.0,2.39,65.6,2,18.7,6.0,0.89,0,0,1,1,1,0,1,0,0,0,0,0,0,0
19.2,120438.0,4.6,90.9,3,22.2,4.8,1.83,0,0,1,1,0,1,0,0,0,0,0,1,0,0
24.4,83727.0,3.18,77.3,2,14.4,6.2,0.82,1,1,0,1,0,0,1,0,0,0,0,0,0,1
22.1,32361.0,3.06,98.4,1,51.9,4.9,3.55,2,0,1,1,0,1,1,0,0,0,0,0,0,0
17.9,25000.0,2.6,85.5,2,44.2,4.3,1.75,0,0,0,1,1,0,1,0,0,0,0,0,0,0
21.8,28760.0,3.89,75.6,4,44.8,5.8,0.93,2,1,0,0,0,0,0,0,0,0,1,0,0,0
17.0,25000.0,3.3,89.8,1,42.4,7.8,3.16,2,0,1,1,0,1,0,0,0,0,0,0,0,1
22.4,25000.0,3.62,93.5,2,38.3,5.2,3.73,2,0,1,1,1,0,1,0,0,0,1,0,0,0
22.9,35405.0,2.7,86.8,1,26.2,5.1,2.57,2,0,1,1,1,0,0,0,0,1,0,0,0,0
19.7,25000.0,5.16,78.4,2,32.5,5.0,3.27,3,0,0,1,0,1,0,0,1,0,0,0,0,0
21.3,25000.0,3.49,93.5,2,23.8,6.9,3.23,3,0,0,1,1,0,0,0,0,1,0,0,0,0
25.3,26312.0,3.06,74.6,1,19.8,7.0,1.73,3,0,0,0,1,0,0,0,0,0,0,0,1,0
19.9,25000.0,1.8,90.6,2,22.3,3.6,3.53,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18.7,103455.0,6.19,62.7,1,58.3,5.2,3.14,1,0,0,0,1,0,0,1,0,0,1,0,0,0
24.3,25000.0,1.98,82.9,5,25.4,7.5,2.75,0,0,1,1,1,1,0,1,0,0,0,0,0,1
25.3,38736.0,4.37,77.5,2,42.0,4.9,4.0,2,0,0,1,0,1,0,0,0,1,1,0,0,0
21.0,32445.0,4.86,71.0,4,54.9,8.0,1.42,1,0,1,1,0,0,0,0,0,0,1,0,0,0
23.2,36741.0,3.5,92.4,1,39.4,6.7,4.0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
24.0,38463.0,4.54,64.8,2,20.5,8.7,0.07,0,1,0,1,1,0,0,0,0,0,0,1,0,0
19.4,50454.0,4.64,93.1,2,21.2,4.9,1.65,1,0,0,1,0,1,1,0,0,0,0,0,1,0
19.9,34887.0,5.09,69.7,2,31.4,6.8,1.99,2,0,1,1,1,0,0,0,1,0,0,1,0,0
